交易时间,公众账号ID,商户号,特约商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,应结订单金额,代金券金额,微信退款单号,商户退款单号,退款金额,充值券退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率,订单金额,申请退款金额,费率备注
`2025-08-01 20:22:28,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002412202508017527246797,`8po7uk0_t0beda,`oGwbL5I6ATu_7kwydZHQ5C9ePxWk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 18:59:02,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002412202508018209779498,`868edz5_t0bai9,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 10:08:15,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002412202508018578364059,`7659idh_t0alxm,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`10.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.05000,`0.54%,`10.00,`0.00,`
`2025-08-01 12:07:50,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002412202508019029394672,`6dr1t5v_t0argu,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 20:45:46,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002745202508010017958693,`75y0zub_t0bfg5,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 11:40:17,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002745202508011428774961,`659ksj0_t0aq71,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 15:07:55,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002745202508011699495955,`8ofa8l7_t0azt2,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 17:32:30,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002745202508015372150230,`8jrdvyk_t0b6i0,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 18:50:34,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002745202508017021855304,`7659idh_t0ba44,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 19:23:18,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002745202508017108129664,`659ksj0_t0bbmp,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`12.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.06000,`0.54%,`12.00,`0.00,`
`2025-08-01 15:59:10,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002745202508017191292395,`66quu1m_t0b26h,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 18:33:45,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002745202508019089315647,`6zvdb18_t0b9c3,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 20:03:58,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508010457552249,`6zvdb18_t0bdhw,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-08-01 21:02:14,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508011691645957,`8q37riv_t0bg7j,`oGwbL5L15zCh0gHj8q5qqoUcXFHQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`12.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.06000,`0.54%,`12.00,`0.00,`
`2025-08-01 17:50:10,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508011969004566,`8ofa8l7_t0b7bb,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 20:11:51,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508012266281774,`8dbt5ib_t0bdvl,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-08-01 19:53:54,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508012285310261,`868edz5_t0bd1p,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-08-01 20:04:33,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508012412516100,`66quu1m_t0bdjf,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 20:34:55,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508012611362379,`8679oxn_t0bext,`oGwbL5LkzeHawClZeaJJg94j93vI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 11:08:00,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508013126497108,`8ofa8l7_t0aop1,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 19:15:04,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508013522619411,`8q37riv_t0bb8v,`oGwbL5L15zCh0gHj8q5qqoUcXFHQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 18:43:31,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508014082225624,`63sbtaf_t0b9sd,`oGwbL5GxDPFm8a1j1b1UfiPWZlRw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 16:08:26,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508014113227200,`68fw8co_t0b2lw,`oGwbL5NLnh8BJA4nywenb2QGItOw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 13:08:04,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508015127691211,`659ksj0_t0au9c,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 23:48:56,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508016069478096,`8po7uk0_t0bnxf,`oGwbL5I6ATu_7kwydZHQ5C9ePxWk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 18:23:57,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508016764926623,`8dbt5ib_t0b8vr,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-08-01 10:12:51,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508017251284364,`8jrdvyk_t0am57,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 09:59:04,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002746202508018639734646,`8jrdvyk_t0ali6,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 19:30:24,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002747202508010761601264,`8dbt5ib_t0bbyi,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 17:56:09,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002747202508011526777170,`8ei3mzc_t0b7le,`oGwbL5BF-W3LalUua-8ItKptM3Y8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 10:18:18,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002747202508011638762421,`659ksj0_t0ameb,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 12:01:32,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002747202508012329087357,`6dr1t5v_t0ar6c,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 14:23:45,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002747202508014318537699,`66quu1m_t0axrg,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 18:44:17,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002747202508018053120740,`8ei3mzc_t0b9tj,`oGwbL5BF-W3LalUua-8ItKptM3Y8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 21:56:32,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002747202508019608975582,`8po7uk0_t0biq2,`oGwbL5I6ATu_7kwydZHQ5C9ePxWk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 16:48:18,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508010894680642,`68fw8co_t0b4gc,`oGwbL5NLnh8BJA4nywenb2QGItOw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 13:58:19,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508010944271875,`66quu1m_t0awl1,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 19:08:37,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508011338056628,`868edz5_t0bay8,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-08-01 12:22:42,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508011813407798,`8dbt5ib_t0as5o,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-08-01 19:24:25,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508011936018172,`8679oxn_t0bboi,`oGwbL5LkzeHawClZeaJJg94j93vI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 11:42:47,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508013803613870,`659ksj0_t0aqb6,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 19:39:48,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508014798344418,`7bfy22e_t0bce7,`oGwbL5Ft8eJNyS_8cpbKAfJG6XuE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 18:52:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508015190071597,`7659idh_t0ba6k,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 12:25:00,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508017580548454,`868edz5_t0as9j,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`SXXH_DEBIT,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-08-01 14:52:49,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508018387891826,`8ofamon_t0az3v,`oGwbL5GXYya4x_ykQYE7aoVBbsQU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 19:44:44,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002748202508019909689959,`8ofa8l7_t0bcma,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 18:26:38,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508010167416197,`6zvdb18_t0b905,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-08-01 18:03:33,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508010863082435,`75y0zub_t0b7xs,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 15:28:48,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508010936437751,`659ksj0_t0b0rr,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 10:13:44,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508011869464095,`6zv9ave_t0am6n,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 17:02:17,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508012112046274,`8ofa8l7_t0b53n,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 21:15:14,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508012169899629,`8ofamon_t0bgt4,`oGwbL5GXYya4x_ykQYE7aoVBbsQU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 18:39:45,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508012561113255,`7659idh_t0b9m4,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`12.50,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.07000,`0.54%,`12.50,`0.00,`
`2025-08-01 18:13:09,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508012685145335,`66quu1m_t0b8dr,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 13:07:52,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508013247374785,`8i3ulqp_t0au8u,`oGwbL5LDH_y5p-Bov3h5rXJ9tqTA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 21:49:29,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508013498103469,`8jrdvyk_t0bieb,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 22:00:19,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508013498103469,`8jrdvyk_t0bieb,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`REFUND,`OTHERS,`CNY,`0.00,`0.00,`50302904262025080167007010970,`8jrdvyk_t0biwj,`6.00,`0.00,`ORIGINAL,`SUCCESS,`快递发往-陕西省延安市,`,`-0.03000,`0.54%,`0.00,`6.00,`
`2025-08-01 21:20:46,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508013647169641,`8q37riv_t0bh2g,`oGwbL5L15zCh0gHj8q5qqoUcXFHQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 17:58:43,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002749202508016080194883,`8ei3mzc_t0b7po,`oGwbL5BF-W3LalUua-8ItKptM3Y8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-08-01 16:05:23,`wxc6ff511796ec714a,`1635060558,`1678799823,`,`4200002749202508018600466611,`65ljmsj_t0b2gp,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`9.90,`0.00,`0,`0,`0.00,`0.00,`,`,`团购商品,`,`0.05000,`0.54%,`9.90,`0.00,`
